ebn0_db,worker_id,frame_idx,legacy_success,legacy_detected_failure,success_exact,valid_codeword,undetected_error,stop_iteration,final_syndrome_weight,runtime_ms
13.0,43,19,1,0,1,1,0,1,0,3.2448640558868647
13.0,43,20,1,0,1,1,0,1,0,3.367953933775425
13.0,43,21,1,0,1,1,0,2,0,5.633943015709519
13.0,43,22,1,0,1,1,0,1,0,3.261024132370949
13.0,43,23,1,0,1,1,0,1,0,3.189115086570382
13.0,43,24,1,0,1,1,0,1,0,3.255554009228945
13.0,43,25,1,0,1,1,0,1,0,3.223534906283021
13.0,43,26,1,0,1,1,0,2,0,5.693671992048621
13.0,43,27,1,0,1,1,0,1,0,3.2963550183922052
13.0,43,28,1,0,1,1,0,2,0,5.553713068366051
13.0,43,29,1,0,1,1,0,1,0,3.203204832971096
13.0,43,30,1,0,1,1,0,1,0,3.1331859063357115
13.0,43,31,1,0,1,1,0,2,0,5.679962923750281
13.0,43,32,1,0,1,1,0,1,0,3.4648440778255463
13.0,43,33,1,0,1,1,0,2,0,5.483653862029314
13.0,43,34,1,0,1,1,0,1,0,3.307133913040161
13.0,43,35,1,0,1,1,0,1,0,3.376913955435157
13.0,43,36,1,0,1,1,0,1,0,3.2950739841908216
13.0,43,37,1,0,1,1,0,1,0,3.3728638663887978
13.0,43,38,1,0,1,1,0,1,0,3.185895038768649
13.0,43,39,0,1,0,0,0,12,130,29.405699111521244
13.0,43,40,1,0,1,1,0,2,0,5.730882054194808
13.0,43,41,1,0,1,1,0,2,0,5.598602816462517
13.0,43,42,1,0,1,1,0,1,0,3.4706939477473497
13.0,43,43,1,0,1,1,0,1,0,3.3761828672140837
13.0,43,44,1,0,1,1,0,2,0,5.699102999642491
13.0,43,45,1,0,1,1,0,1,0,3.272774163633585
13.0,43,46,1,0,1,1,0,2,0,5.5623038206249475
13.0,43,47,1,0,1,1,0,2,0,5.649392958730459
13.0,43,48,1,0,1,1,0,1,0,3.2697338610887527
13.0,43,49,1,0,1,1,0,2,0,5.907461047172546
13.0,43,50,1,0,1,1,0,1,0,3.3132550306618214
13.0,43,51,1,0,1,1,0,2,0,5.739531945437193
13.0,43,52,1,0,1,1,0,1,0,3.229574067518115
13.0,43,53,1,0,1,1,0,1,0,3.2411650754511356
13.0,43,54,1,0,1,1,0,1,0,3.1901749316602945
13.0,43,55,1,0,1,1,0,1,0,3.299935022369027
13.0,43,56,1,0,1,1,0,4,0,10.425530141219497
13.0,43,57,1,0,1,1,0,1,0,3.3150040544569492
13.0,43,58,1,0,1,1,0,1,0,3.2682239543646574
13.0,43,59,1,0,1,1,0,1,0,3.3169439993798733
13.0,43,60,1,0,1,1,0,1,0,3.239494049921632
13.0,43,61,1,0,1,1,0,1,0,3.334114095196128
13.0,43,62,1,0,1,1,0,1,0,3.298504976555705
13.0,43,63,1,0,1,1,0,2,0,5.630553932860494
13.0,23,0,1,0,1,1,0,2,0,6.158860865980387
13.0,23,1,1,0,1,1,0,1,0,3.2396039459854364
13.0,23,2,1,0,1,1,0,1,0,3.188334871083498
13.0,23,3,1,0,1,1,0,1,0,3.41980392113328
13.0,23,4,0,1,0,0,0,12,123,51.55826290138066
13.0,23,5,1,0,1,1,0,1,0,3.5138840321451426
13.0,23,6,0,1,0,0,0,12,135,30.5560240522027
13.0,23,7,1,0,1,1,0,2,0,6.052801152691245
13.0,23,8,1,0,1,1,0,1,0,3.3659941982477903
13.0,23,9,1,0,1,1,0,1,0,3.254883922636509
13.0,23,10,0,1,0,0,0,12,117,30.112905893474817
13.0,23,11,1,0,1,1,0,2,0,6.010730983689427
13.0,23,12,1,0,1,1,0,1,0,3.6109930370002985
13.0,23,13,1,0,1,1,0,2,0,5.946181016042829
13.0,23,14,1,0,1,1,0,2,0,5.834432085976005
13.0,23,15,1,0,1,1,0,2,0,5.638062953948975
13.0,23,16,1,0,1,1,0,1,0,3.2408449333161116
13.0,23,17,1,0,1,1,0,1,0,3.1968550756573677
13.0,23,18,1,0,1,1,0,1,0,3.194495104253292
13.0,23,19,1,0,1,1,0,1,0,3.1834240071475506
13.0,23,20,1,0,1,1,0,2,0,16.644431045278907
13.0,23,21,1,0,1,1,0,1,0,3.6687820684164762
13.0,23,22,1,0,1,1,0,2,0,5.820202175527811
13.0,23,23,1,0,1,1,0,2,0,5.977550987154245
13.0,23,24,1,0,1,1,0,3,0,8.204871090129018
13.0,23,25,1,0,1,1,0,1,0,3.3071539364755154
13.0,23,26,1,0,1,1,0,1,0,3.203654894605279
13.0,23,27,1,0,1,1,0,1,0,3.1152351293712854
13.0,23,28,1,0,1,1,0,1,0,14.207961969077587
13.0,23,29,1,0,1,1,0,2,0,6.064070854336023
13.0,23,30,1,0,1,1,0,1,0,3.6904930602759123
13.0,23,31,1,0,1,1,0,1,0,9.22710495069623
13.0,23,32,1,0,1,1,0,2,0,6.651297910138965
13.0,23,33,1,0,1,1,0,2,0,5.727333016693592
13.0,23,34,1,0,1,1,0,1,0,3.332454012706876
13.0,23,35,1,0,1,1,0,2,0,5.7588121853768826
13.0,23,36,1,0,1,1,0,2,0,5.546673899516463
13.0,23,37,1,0,1,1,0,1,0,3.2452440354973078
13.0,23,38,1,0,1,1,0,2,0,5.568073131144047
13.0,23,39,1,0,1,1,0,1,0,3.222445026040077
13.0,23,40,0,1,0,0,0,12,3,29.191800160333514
13.0,23,41,1,0,1,1,0,1,0,3.354893997311592
13.0,23,42,1,0,1,1,0,1,0,3.2317640725523233
13.0,23,43,1,0,1,1,0,2,0,5.525083979591727
13.0,23,44,1,0,1,1,0,1,0,3.1928939279168844
13.0,23,45,1,0,1,1,0,1,0,3.14540509134531
13.0,23,46,1,0,1,1,0,1,0,3.167895134538412
13.0,23,47,1,0,1,1,0,1,0,3.1537050381302834
13.0,23,48,1,0,1,1,0,2,0,5.608752835541964
13.0,23,49,1,0,1,1,0,1,0,3.302044002339244
13.0,23,50,0,1,0,0,0,12,130,29.010741040110588
13.0,23,51,1,0,1,1,0,2,0,5.575103219598532
13.0,23,52,1,0,1,1,0,1,0,3.259474877268076
13.0,23,53,1,0,1,1,0,3,0,7.96684087254107
13.0,23,54,1,0,1,1,0,3,0,7.909402018412948
13.0,23,55,1,0,1,1,0,1,0,3.1848049256950617
13.0,23,56,1,0,1,1,0,1,0,3.187085036188364
13.0,23,57,1,0,1,1,0,1,0,3.224044106900692
13.0,23,58,1,0,1,1,0,2,0,5.590132903307676
13.0,23,59,1,0,1,1,0,2,0,5.65718300640583
13.0,23,60,1,0,1,1,0,1,0,3.2970339525491
13.0,23,61,1,0,1,1,0,1,0,3.238365054130554
13.0,23,62,1,0,1,1,0,1,0,3.1993838492780924
13.0,23,63,1,0,1,1,0,1,0,3.234475152567029
13.0,39,0,1,0,1,1,0,2,0,6.408089073374867
13.0,39,1,0,1,0,0,0,12,124,29.30297004058957
13.0,39,2,1,0,1,1,0,1,0,3.3643930219113827
13.0,39,3,1,0,1,1,0,2,0,5.679732887074351
13.0,39,4,1,0,1,1,0,1,0,3.274694085121155
13.0,39,5,1,0,1,1,0,1,0,3.256194991990924
13.0,39,6,1,0,1,1,0,1,0,3.210674040019512
13.0,39,7,1,0,1,1,0,1,0,3.2205251045525074
13.0,39,8,1,0,1,1,0,2,0,5.582563113421202
13.0,39,9,1,0,1,1,0,1,0,3.214414929971099
13.0,39,10,1,0,1,1,0,1,0,3.2072749454528093
13.0,39,11,1,0,1,1,0,1,0,3.19613516330719
13.0,39,12,1,0,1,1,0,1,0,3.185014007613063
13.0,39,13,1,0,1,1,0,1,0,3.229444846510887
13.0,39,14,1,0,1,1,0,1,0,3.1729950569570065
13.0,39,15,1,0,1,1,0,1,0,3.1919339671730995
13.0,39,16,1,0,1,1,0,1,0,3.190124873071909
13.0,39,17,1,0,1,1,0,1,0,3.155004931613803
13.0,39,18,1,0,1,1,0,2,0,5.575333023443818
13.0,39,19,1,0,1,1,0,1,0,3.222954925149679
13.0,39,20,1,0,1,1,0,2,0,5.5564530193805695
13.0,39,21,1,0,1,1,0,2,0,5.571112968027592
13.0,39,22,1,0,1,1,0,2,0,5.57854282669723
13.0,39,23,1,0,1,1,0,1,0,3.225715132430196
13.0,39,24,0,1,0,0,0,12,137,28.88567093759775
13.0,39,25,1,0,1,1,0,1,0,3.183965105563402
13.0,39,26,1,0,1,1,0,1,0,3.2007049303501844
13.0,39,27,1,0,1,1,0,1,0,3.2298739533871412
13.0,39,28,1,0,1,1,0,1,0,3.2343349885195494
13.0,39,29,1,0,1,1,0,2,0,5.62474294565618
13.0,39,30,1,0,1,1,0,2,0,5.609813146293163
13.0,39,31,1,0,1,1,0,1,0,3.292483976110816
13.0,39,32,1,0,1,1,0,1,0,3.2242140732705593
13.0,39,33,1,0,1,1,0,1,0,3.2113848719745874
13.0,39,34,0,1,0,0,0,12,132,29.05617095530033
13.0,39,35,1,0,1,1,0,2,0,5.69188199006021
13.0,39,36,1,0,1,1,0,2,0,5.612812936306
13.0,39,37,1,0,1,1,0,1,0,3.235424868762493
13.0,39,38,1,0,1,1,0,1,0,3.3653739374130964
13.0,39,39,1,0,1,1,0,3,0,7.994001032784581
13.0,39,40,1,0,1,1,0,2,0,5.742332898080349
13.0,39,41,1,0,1,1,0,2,0,5.68533199839294
13.0,39,42,1,0,1,1,0,3,0,7.969152182340622
13.0,39,43,1,0,1,1,0,1,0,3.276664996519685
13.0,39,44,1,0,1,1,0,2,0,5.515403114259243
13.0,39,45,0,1,0,0,0,12,127,28.974100947380066
13.0,39,46,1,0,1,1,0,2,0,5.705842981114984
13.0,39,47,1,0,1,1,0,1,0,3.222913946956396
13.0,39,48,1,0,1,1,0,2,0,5.5993529967963696
13.0,39,49,1,0,1,1,0,3,0,7.7826830092817545
13.0,39,50,1,0,1,1,0,2,0,5.636202869936824
13.0,39,51,1,0,1,1,0,1,0,3.2348651438951492
13.0,39,52,1,0,1,1,0,5,0,12.670398922637105
13.0,39,53,1,0,1,1,0,1,0,3.162194974720478
13.0,39,54,1,0,1,1,0,1,0,3.2064239494502544
13.0,39,55,1,0,1,1,0,4,0,10.241041192784905
13.0,39,56,1,0,1,1,0,1,0,3.2511940225958824
13.0,39,57,1,0,1,1,0,1,0,3.218624973669648
13.0,39,58,1,0,1,1,0,1,0,3.219394013285637
13.0,39,59,1,0,1,1,0,2,0,5.53791387937963
13.0,39,60,1,0,1,1,0,2,0,5.670513026416302
13.0,39,61,1,0,1,1,0,1,0,3.295094007626176
13.0,39,62,1,0,1,1,0,1,0,3.2499341759830713
13.0,39,63,1,0,1,1,0,1,0,3.2327750232070684
13.0,35,0,1,0,1,1,0,1,0,3.9035920053720474
13.0,35,1,1,0,1,1,0,3,0,8.214120054617524
13.0,35,2,1,0,1,1,0,2,0,5.622233031317592
13.0,35,3,1,0,1,1,0,1,0,3.2687948551028967
13.0,35,4,0,1,0,0,0,12,129,29.17131083086133
13.0,35,5,1,0,1,1,0,2,0,5.7013919577002525
13.0,35,6,1,0,1,1,0,1,0,3.2949449960142374
13.0,35,7,1,0,1,1,0,2,0,5.577233154326677
13.0,35,8,1,0,1,1,0,3,0,7.942642085254192
13.0,35,9,1,0,1,1,0,1,0,3.3221039921045303
13.0,35,10,1,0,1,1,0,2,0,5.583713063970208
13.0,35,11,1,0,1,1,0,1,0,3.2857239712029696
13.0,35,12,1,0,1,1,0,1,0,3.293693996965885
13.0,35,13,1,0,1,1,0,2,0,5.649202968925238
13.0,35,14,1,0,1,1,0,1,0,3.207805100828409
13.0,35,15,1,0,1,1,0,2,0,5.59981307014823
13.0,35,16,0,1,0,0,0,12,124,28.961661038920283
13.0,35,17,1,0,1,1,0,1,0,3.310054074972868
13.0,35,18,1,0,1,1,0,2,0,5.6072729639709
13.0,35,19,1,0,1,1,0,2,0,5.613743094727397
13.0,35,20,1,0,1,1,0,1,0,3.282804973423481
13.0,35,21,1,0,1,1,0,1,0,3.2093538902699947
13.0,35,22,1,0,1,1,0,1,0,3.17646493203938
13.0,35,23,1,0,1,1,0,1,0,3.164915135130286
13.0,35,24,1,0,1,1,0,1,0,3.1882449984550476
13.0,35,25,1,0,1,1,0,1,0,3.1962147913873196
13.0,35,26,0,1,0,0,0,12,129,28.76078221015632
13.0,35,27,1,0,1,1,0,2,0,5.677532870322466
13.0,35,28,1,0,1,1,0,1,0,3.275493858382106
13.0,35,29,1,0,1,1,0,1,0,3.197695128619671
13.0,35,30,1,0,1,1,0,4,0,10.258601047098637
13.0,35,31,1,0,1,1,0,2,0,5.622542928904295
13.0,35,32,1,0,1,1,0,1,0,3.276364877820015
13.0,35,33,0,1,0,0,0,12,131,28.838671976700425
13.0,35,34,1,0,1,1,0,2,0,5.676621804013848
13.0,35,35,1,0,1,1,0,3,0,8.023601956665516
13.0,35,36,1,0,1,1,0,1,0,3.285974031314254
13.0,35,37,1,0,1,1,0,1,0,3.2138649839907885
13.0,35,38,1,0,1,1,0,1,0,3.156954888254404
13.0,35,39,1,0,1,1,0,1,0,3.2209751661866903
13.0,35,40,1,0,1,1,0,1,0,3.1510749831795692
13.0,35,41,1,0,1,1,0,3,0,7.832892006263137
13.0,35,42,1,0,1,1,0,1,0,3.258543787524104
13.0,35,43,1,0,1,1,0,2,0,5.6012640707194805
13.0,35,44,1,0,1,1,0,1,0,3.1677240040153265
13.0,35,45,1,0,1,1,0,1,0,3.1777850817888975
13.0,35,46,0,1,0,0,0,12,125,28.626132989302278
13.0,35,47,1,0,1,1,0,1,0,3.2895340118557215
13.0,35,48,1,0,1,1,0,1,0,3.216354874894023
13.0,35,49,1,0,1,1,0,2,0,5.483073880895972
13.0,35,50,1,0,1,1,0,1,0,3.280055010691285
13.0,35,51,1,0,1,1,0,2,0,5.571083864197135
13.0,35,52,1,0,1,1,0,1,0,3.2321640755981207
13.0,35,53,1,0,1,1,0,2,0,5.5286940187215805
13.0,35,54,1,0,1,1,0,5,0,12.683509150519967
13.0,35,55,1,0,1,1,0,1,0,3.282644087448716
13.0,35,56,1,0,1,1,0,2,0,5.577513016760349
13.0,35,57,1,0,1,1,0,1,0,3.258884884417057
13.0,35,58,1,0,1,1,0,3,0,7.906613172963262
13.0,35,59,1,0,1,1,0,2,0,5.515082972124219
13.0,35,60,1,0,1,1,0,1,0,3.1348150223493576
13.0,35,61,1,0,1,1,0,2,0,5.522334016859531
13.0,35,62,0,1,0,0,0,12,133,28.84347108192742
13.0,35,63,1,0,1,1,0,1,0,3.343104152008891
13.0,50,0,1,0,1,1,0,1,0,3.827210981398821
13.0,50,1,1,0,1,1,0,1,0,3.3927839249372482
13.0,50,2,1,0,1,1,0,1,0,3.30010405741632
13.0,50,3,1,0,1,1,0,2,0,5.629723193123937
13.0,50,4,1,0,1,1,0,2,0,5.649863043799996
13.0,50,5,1,0,1,1,0,1,0,3.276193980127573
13.0,50,6,1,0,1,1,0,1,0,3.2211551442742348
13.0,50,7,1,0,1,1,0,2,0,5.541262915357947
13.0,50,8,1,0,1,1,0,3,0,7.961362134665251
13.0,50,9,1,0,1,1,0,1,0,3.2713240943849087
13.0,50,10,1,0,1,1,0,2,0,5.563874030485749
13.0,50,11,1,0,1,1,0,2,0,5.58230304159224
13.0,50,12,1,0,1,1,0,1,0,3.229113994166255
13.0,50,13,1,0,1,1,0,2,0,5.591283086687326
13.0,50,14,1,0,1,1,0,2,0,5.647742887958884
13.0,50,15,1,0,1,1,0,1,0,3.2560150139033794
13.0,50,16,1,0,1,1,0,2,0,5.506683839485049
13.0,50,17,1,0,1,1,0,1,0,3.151815151795745
13.0,50,18,1,0,1,1,0,2,0,5.59713295660913
13.0,50,19,1,0,1,1,0,1,0,3.2505150884389877
13.0,50,20,1,0,1,1,0,1,0,3.2087049912661314
13.0,50,21,1,0,1,1,0,2,0,5.6252130307257175
13.0,50,22,1,0,1,1,0,1,0,3.322374075651169
13.0,50,23,1,0,1,1,0,1,0,3.29234404489398
13.0,50,24,1,0,1,1,0,1,0,3.205964807420969
13.0,50,25,1,0,1,1,0,1,0,3.2176838722079992
13.0,50,26,1,0,1,1,0,1,0,3.247175132855773
13.0,50,27,1,0,1,1,0,2,0,5.581543082371354
13.0,50,28,1,0,1,1,0,1,0,3.2737641595304012
13.0,50,29,1,0,1,1,0,2,0,5.608642939478159
13.0,50,30,1,0,1,1,0,1,0,3.362813964486122
13.0,50,31,1,0,1,1,0,1,0,3.2078749500215054
13.0,50,32,1,0,1,1,0,2,0,5.5626630783081055
13.0,50,33,1,0,1,1,0,1,0,3.245093859732151
13.0,50,34,1,0,1,1,0,1,0,3.2311149407178164
13.0,50,35,1,0,1,1,0,1,0,3.232794115319848
13.0,50,36,1,0,1,1,0,2,0,5.687352968379855
13.0,50,37,1,0,1,1,0,1,0,3.223594045266509
13.0,50,38,1,0,1,1,0,1,0,3.2861751969903708
13.0,50,39,1,0,1,1,0,1,0,3.3070940990000963
13.0,50,40,1,0,1,1,0,3,0,8.133461000397801
13.0,50,41,1,0,1,1,0,1,0,3.272763919085264
13.0,50,42,1,0,1,1,0,2,0,5.593392997980118
13.0,50,43,1,0,1,1,0,1,0,3.322063945233822
13.0,50,44,1,0,1,1,0,1,0,3.2532750628888607
13.0,50,45,1,0,1,1,0,2,0,5.583364050835371
13.0,50,46,1,0,1,1,0,1,0,3.1739838887006044
13.0,50,47,1,0,1,1,0,3,0,7.940951967611909
13.0,50,48,1,0,1,1,0,2,0,5.652342922985554
13.0,50,49,1,0,1,1,0,8,0,19.613955868408084
13.0,50,50,1,0,1,1,0,1,0,3.2965040300041437
13.0,50,51,1,0,1,1,0,1,0,3.2531849574297667
13.0,50,52,1,0,1,1,0,3,0,7.99097097478807
13.0,50,53,1,0,1,1,0,1,0,3.2730749808251858
13.0,50,54,0,1,0,0,0,12,123,29.247968923300505
13.0,50,55,1,0,1,1,0,2,0,5.701472982764244
13.0,50,56,1,0,1,1,0,1,0,3.308073850348592
13.0,50,57,1,0,1,1,0,1,0,3.2368251122534275
13.0,50,58,1,0,1,1,0,1,0,3.260714001953602
13.0,50,59,1,0,1,1,0,2,0,5.599102936685085
13.0,50,60,1,0,1,1,0,1,0,3.2711538951843977
13.0,50,61,0,1,0,0,0,12,126,29.215659946203232
13.0,50,62,1,0,1,1,0,1,0,3.3750839065760374
13.0,50,63,1,0,1,1,0,2,0,5.7531120255589485
13.0,47,0,1,0,1,1,0,2,0,6.486339028924704
13.0,47,1,1,0,1,1,0,1,0,3.4043341875076294
13.0,47,2,1,0,1,1,0,1,0,3.2296141143888235
13.0,47,3,1,0,1,1,0,1,0,3.338043810799718
13.0,47,4,1,0,1,1,0,1,0,3.2980639953166246
13.0,47,5,1,0,1,1,0,1,0,3.265785053372383
13.0,47,6,1,0,1,1,0,3,0,7.973372004926205
13.0,47,7,1,0,1,1,0,2,0,5.590623011812568
13.0,47,8,1,0,1,1,0,1,0,3.3738440833985806
13.0,47,9,1,0,1,1,0,1,0,3.258615033701062
13.0,47,10,0,1,0,0,0,12,129,29.4635989703238
13.0,47,11,1,0,1,1,0,1,0,3.3452140633016825
13.0,47,12,1,0,1,1,0,1,0,3.21682495996356
13.0,47,13,1,0,1,1,0,1,0,3.3937939442694187
13.0,47,14,1,0,1,1,0,2,0,5.679903086274862
13.0,47,15,1,0,1,1,0,1,0,3.239155048504472
13.0,47,16,1,0,1,1,0,1,0,3.358654212206602
13.0,47,17,1,0,1,1,0,1,0,3.3573841210454702
13.0,47,18,1,0,1,1,0,1,0,3.3111439552158117
13.0,47,19,1,0,1,1,0,2,0,5.502854008227587
13.0,47,20,1,0,1,1,0,1,0,3.280254080891609
13.0,47,21,1,0,1,1,0,1,0,3.202704945579171
13.0,47,22,1,0,1,1,0,1,0,3.2206939067691565
13.0,47,23,1,0,1,1,0,3,0,8.00478202290833
13.0,47,24,1,0,1,1,0,1,0,3.200085135176778
13.0,47,25,1,0,1,1,0,1,0,3.244363935664296
13.0,47,26,1,0,1,1,0,1,0,3.293583868071437
13.0,47,27,1,0,1,1,0,1,0,3.232354996725917
13.0,47,28,1,0,1,1,0,2,0,5.779491970315576
13.0,47,29,1,0,1,1,0,2,0,5.8229719288647175
13.0,47,30,1,0,1,1,0,2,0,5.746041890233755
13.0,47,31,1,0,1,1,0,1,0,3.2839751802384853
13.0,47,32,1,0,1,1,0,1,0,3.22550511918962
13.0,47,33,1,0,1,1,0,1,0,3.2217148691415787
13.0,47,34,1,0,1,1,0,1,0,3.318825038149953
13.0,47,35,1,0,1,1,0,1,0,3.2902639359235764
13.0,47,36,1,0,1,1,0,1,0,3.2321440521627665
13.0,47,37,0,1,0,0,0,12,127,29.66631785966456
13.0,47,38,1,0,1,1,0,2,0,5.741463042795658
13.0,47,39,1,0,1,1,0,2,0,5.74051309376955
13.0,47,40,1,0,1,1,0,1,0,3.2281940802931786
13.0,47,41,0,1,0,0,0,12,126,29.441909166052938
13.0,47,42,1,0,1,1,0,1,0,3.426044015213847
13.0,47,43,1,0,1,1,0,1,0,3.426952986046672
13.0,47,44,1,0,1,1,0,1,0,3.2721550669521093
13.0,47,45,1,0,1,1,0,2,0,5.665371892973781
13.0,47,46,1,0,1,1,0,2,0,5.6710930075496435
13.0,47,47,1,0,1,1,0,1,0,3.3488040789961815
13.0,47,48,1,0,1,1,0,1,0,3.2853938173502684
13.0,47,49,1,0,1,1,0,1,0,3.3688140101730824
13.0,47,50,1,0,1,1,0,2,0,5.647573154419661
13.0,47,51,1,0,1,1,0,2,0,5.6657129898667336
13.0,47,52,1,0,1,1,0,2,0,5.606223130598664
13.0,47,53,1,0,1,1,0,2,0,5.8232920709997416
13.0,47,54,1,0,1,1,0,2,0,5.763162160292268
13.0,47,55,1,0,1,1,0,1,0,3.349364036694169
13.0,47,56,1,0,1,1,0,1,0,3.2685049809515476
13.0,47,57,1,0,1,1,0,3,0,8.124770130962133
13.0,47,58,1,0,1,1,0,2,0,5.700432928279042
13.0,47,59,1,0,1,1,0,2,0,5.586563143879175
13.0,47,60,1,0,1,1,0,1,0,3.253425005823374
13.0,47,61,1,0,1,1,0,2,0,5.5802129209041595
13.0,47,62,0,1,0,0,0,12,130,29.2604798451066
13.0,47,63,1,0,1,1,0,1,0,3.3103739842772484
13.0,46,0,1,0,1,1,0,1,0,3.9166409987956285
13.0,46,1,1,0,1,1,0,1,0,3.315883921459317
13.0,46,2,1,0,1,1,0,1,0,3.3194939605891705
13.0,46,3,1,0,1,1,0,3,0,8.084981935098767
13.0,46,4,1,0,1,1,0,2,0,5.662873154506087
13.0,46,5,1,0,1,1,0,1,0,3.270684974268079
13.0,46,6,1,0,1,1,0,2,0,5.574763054028153
13.0,46,7,1,0,1,1,0,1,0,3.2209448982030153
13.0,46,8,1,0,1,1,0,2,0,5.534833064302802
13.0,46,9,0,1,0,0,0,12,112,28.988990932703018
13.0,46,10,1,0,1,1,0,1,0,3.3195640426129103
13.0,46,11,0,1,0,0,0,12,124,28.724232921376824
13.0,46,12,0,1,0,0,0,12,126,28.71956303715706
13.0,46,13,1,0,1,1,0,1,0,3.395414212718606
13.0,46,14,1,0,1,1,0,2,0,5.6472530122846365
13.0,46,15,1,0,1,1,0,4,0,10.289411060512066
13.0,46,16,1,0,1,1,0,1,0,3.231995040550828
13.0,46,17,1,0,1,1,0,1,0,3.208494046702981
13.0,46,18,1,0,1,1,0,1,0,3.2965540885925293
13.0,46,19,1,0,1,1,0,2,0,5.458663916215301
13.0,46,20,1,0,1,1,0,1,0,3.1556750182062387
13.0,46,21,1,0,1,1,0,2,0,5.539023084565997
13.0,46,22,1,0,1,1,0,2,0,5.652752937749028
13.0,46,23,1,0,1,1,0,2,0,5.707822972908616
13.0,46,24,1,0,1,1,0,1,0,3.282034071162343
13.0,46,25,1,0,1,1,0,2,0,5.6973230093717575
13.0,46,26,1,0,1,1,0,1,0,3.342923941090703
13.0,46,27,1,0,1,1,0,6,0,15.040287980809808
13.0,46,28,1,0,1,1,0,1,0,3.2860450446605682
13.0,46,29,1,0,1,1,0,2,0,5.613702815026045
13.0,46,30,1,0,1,1,0,2,0,5.501273088157177
13.0,46,31,1,0,1,1,0,2,0,5.619612988084555
13.0,46,32,1,0,1,1,0,1,0,3.3535740803927183
13.0,46,33,1,0,1,1,0,1,0,3.2593051437288523
13.0,46,34,1,0,1,1,0,2,0,5.578393116593361
13.0,46,35,1,0,1,1,0,1,0,3.2748940866440535
13.0,46,36,1,0,1,1,0,3,0,8.01586196757853
13.0,46,37,1,0,1,1,0,2,0,5.654612090438604
13.0,46,38,1,0,1,1,0,1,0,3.2659750431776047
13.0,46,39,1,0,1,1,0,1,0,3.2152440398931503
13.0,46,40,1,0,1,1,0,1,0,3.2317049335688353
13.0,46,41,1,0,1,1,0,2,0,5.5578830651938915
13.0,46,42,1,0,1,1,0,2,0,5.629383027553558
13.0,46,43,1,0,1,1,0,1,0,3.233963856473565
13.0,46,44,1,0,1,1,0,1,0,3.2165050506591797
13.0,46,45,1,0,1,1,0,1,0,3.249594010412693
13.0,46,46,1,0,1,1,0,1,0,3.3145039342343807
13.0,46,47,1,0,1,1,0,1,0,3.296185052022338
13.0,46,48,1,0,1,1,0,1,0,3.266023937612772
13.0,46,49,1,0,1,1,0,2,0,5.683822790160775
13.0,46,50,1,0,1,1,0,2,0,5.681862123310566
13.0,46,51,1,0,1,1,0,3,0,8.110701106488705
13.0,46,52,1,0,1,1,0,1,0,3.2713550608605146
13.0,46,53,1,0,1,1,0,2,0,5.655683111399412
13.0,46,54,1,0,1,1,0,1,0,3.331894986331463
13.0,46,55,1,0,1,1,0,2,0,5.665783071890473
13.0,46,56,1,0,1,1,0,1,0,3.232005052268505
13.0,46,57,1,0,1,1,0,4,0,10.300219990313053
13.0,46,58,1,0,1,1,0,1,0,3.42388404533267
13.0,46,59,1,0,1,1,0,1,0,3.329393919557333
13.0,46,60,1,0,1,1,0,2,0,5.6763929314911366
13.0,46,61,1,0,1,1,0,1,0,3.301963908597827
13.0,46,62,1,0,1,1,0,2,0,5.588033003732562
13.0,46,63,1,0,1,1,0,1,0,3.283374011516571
13.0,24,0,0,1,0,0,0,12,133,30.548623064532876
13.0,24,1,1,0,1,1,0,1,0,3.460044041275978
13.0,24,2,1,0,1,1,0,1,0,3.2694239635020494
13.0,24,3,1,0,1,1,0,2,0,5.547593114897609
13.0,24,4,1,0,1,1,0,2,0,5.837982054799795
13.0,24,5,1,0,1,1,0,1,0,3.5047829151153564
13.0,24,6,1,0,1,1,0,2,0,6.060931133106351
13.0,24,7,1,0,1,1,0,1,0,3.409723984077573
13.0,24,8,1,0,1,1,0,2,0,6.1195711605250835
13.0,24,9,1,0,1,1,0,3,0,8.376809069886804
13.0,24,10,1,0,1,1,0,2,0,5.908801918849349
13.0,24,11,1,0,1,1,0,1,0,3.3819740638136864
13.0,24,12,1,0,1,1,0,1,0,3.29765398055315
13.0,24,13,1,0,1,1,0,1,0,3.2591538038104773
13.0,24,14,0,1,0,0,0,12,118,29.852336971089244
13.0,24,15,1,0,1,1,0,1,0,3.6553628742694855
13.0,24,16,1,0,1,1,0,1,0,3.4749130718410015
13.0,24,17,1,0,1,1,0,1,0,3.3613338600844145
13.0,24,18,1,0,1,1,0,1,0,3.3429539762437344
13.0,24,19,1,0,1,1,0,2,0,5.668862024322152
13.0,24,20,1,0,1,1,0,1,0,3.2918648794293404
13.0,24,21,0,1,0,0,0,12,122,30.094575136899948
13.0,24,22,1,0,1,1,0,2,0,5.86684187874198
13.0,24,23,1,0,1,1,0,3,0,8.457929827272892
13.0,24,24,1,0,1,1,0,2,0,5.786411929875612
13.0,24,25,1,0,1,1,0,2,0,5.715812090784311
13.0,24,26,1,0,1,1,0,1,0,3.310695057734847
13.0,24,27,0,1,0,0,0,12,139,29.383299173787236
13.0,24,28,1,0,1,1,0,1,0,3.472292795777321
13.0,24,29,1,0,1,1,0,2,0,5.935601890087128
